CustomerID,NumberOfOrders,TotalSpent,Segment
15657.0,1,30.0,Low Value
15658.0,8,958.9,Low Value
15659.0,1,306.45,Low Value
15660.0,12,1552.01,Medium Value
15661.0,2,309.8,Low Value
15663.0,1,138.14,Low Value
15664.0,2,358.63,Low Value
15665.0,2,2242.01,Medium Value
15667.0,1,301.32,Low Value
15668.0,1,76.32000000000001,Low Value
15669.0,5,677.69,Low Value
15670.0,1,173.05,Low Value
15671.0,10,2635.4900000000002,Medium Value
15673.0,4,2881.02,Medium Value
15674.0,8,1744.02,Medium Value
15675.0,3,323.69,Low Value
15676.0,5,3324.09,Medium Value
15677.0,1,657.23,Low Value
15678.0,1,352.7,Low Value
15679.0,4,781.28,Low Value
15680.0,3,1333.68,Medium Value
15681.0,6,946.36,Low Value
15683.0,1,193.75,Low Value
15687.0,11,2981.5,Medium Value
15689.0,2,254.1,Low Value
15690.0,2,239.76,Low Value
15691.0,1,136.8,Low Value
15692.0,1,191.04,Low Value
15694.0,15,6423.6,High Value
15695.0,2,409.98,Low Value
15696.0,12,2644.46,Medium Value
15699.0,1,309.65,Low Value
15700.0,3,664.03,Low Value
15701.0,4,1542.14,Medium Value
15703.0,1,211.5,Low Value
15704.0,4,2293.62,Medium Value
15705.0,1,143.1,Low Value
15706.0,7,1001.8100000000001,Medium Value
15707.0,4,945.58,Low Value
15708.0,11,3329.7200000000003,Medium Value
15709.0,1,133.25,Low Value
15712.0,5,1072.3600000000001,Medium Value
15713.0,3,346.75,Low Value
15714.0,2,330.88,Low Value
15716.0,4,1118.81,Medium Value
15717.0,1,150.3,Low Value
15719.0,14,5043.96,High Value
15720.0,1,598.73,Low Value
15721.0,1,507.08,Low Value
15722.0,6,2181.21,Medium Value
15723.0,1,203.1,Low Value
15724.0,3,212.3,Low Value
15725.0,1,415.25,Low Value
15727.0,7,5178.96,High Value
15728.0,1,-134.8,
15729.0,2,62.0,Low Value
15730.0,4,1108.38,Medium Value
15732.0,2,294.12,Low Value
15733.0,1,162.3,Low Value
15734.0,2,1339.45,Medium Value
15737.0,12,1121.21,Medium Value
15738.0,19,4788.77,Medium Value
15739.0,1,449.12,Low Value
15740.0,1,154.88,Low Value
15743.0,4,784.46,Low Value
15744.0,1,34.8,Low Value
15745.0,6,1071.24,Medium Value
15746.0,2,182.96,Low Value
15747.0,3,974.04,Low Value
15748.0,1,149.31,Low Value
15749.0,4,21535.9,High Value
15750.0,9,2451.23,Medium Value
15752.0,8,2628.93,Medium Value
15753.0,1,79.2,Low Value
15754.0,4,455.67,Low Value
15755.0,8,2318.88,Medium Value
15756.0,4,532.96,Low Value
15757.0,2,714.42,Low Value
15758.0,1,205.25,Low Value
15759.0,3,253.04,Low Value
15762.0,2,583.75,Low Value
15763.0,3,1048.67,Medium Value
15764.0,10,3245.47,Medium Value
15766.0,1,315.06,Low Value
15768.0,4,581.8299999999999,Low Value
15769.0,29,51823.72,High Value
15773.0,1,635.6800000000001,Low Value
15774.0,1,270.8,Low Value
15775.0,1,104.9,Low Value
15776.0,1,241.62,Low Value
15777.0,5,1021.61,Medium Value
15780.0,3,475.28000000000003,Low Value
15781.0,4,333.56,Low Value
15782.0,4,2593.94,Medium Value
15783.0,1,246.3,Low Value
15785.0,8,2303.75,Medium Value
15786.0,5,4834.2,Medium Value
15787.0,3,948.05,Low Value
15789.0,1,351.3,Low Value
15790.0,1,220.85,Low Value
15791.0,3,1604.44,Medium Value
15793.0,4,948.96,Low Value
15795.0,1,610.01,Low Value
15796.0,10,2666.61,Medium Value
15797.0,4,2207.4,Medium Value
15799.0,3,884.14,Low Value
15800.0,2,699.08,Low Value
15801.0,4,1042.19,Medium Value
15802.0,3,-451.42,
15803.0,1,415.82000000000005,Low Value
15804.0,19,3848.55,Medium Value
15805.0,20,5452.17,High Value
15806.0,3,784.58,Low Value
15807.0,3,903.9,Low Value
15808.0,5,3724.77,Medium Value
15809.0,6,399.21,Low Value
15810.0,7,1145.43,Medium Value
15811.0,9,2171.32,Medium Value
15812.0,5,1801.14,Medium Value
15813.0,2,1303.9099999999999,Medium Value
15814.0,6,1842.73,Medium Value
15815.0,5,2100.6,Medium Value
15819.0,4,1905.45,Medium Value
15820.0,1,206.98,Low Value
15821.0,2,570.96,Low Value
15822.0,2,885.47,Low Value
15823.0,2,-840.76,
15825.0,1,532.94,Low Value
15826.0,4,1649.3600000000001,Medium Value
15827.0,20,1641.48,Medium Value
15829.0,2,636.14,Low Value
15830.0,2,547.7,Low Value
15831.0,4,747.76,Low Value
15832.0,1,836.79,Low Value
15834.0,6,2084.9,Medium Value
15835.0,4,954.09,Low Value
15836.0,2,117.47,Low Value
15837.0,1,391.98,Low Value
15838.0,21,33350.76,High Value
15839.0,5,1020.74,Medium Value
15840.0,3,345.66,Low Value
15841.0,6,1209.1,Medium Value
15843.0,1,118.95000000000002,Low Value
15844.0,1,130.73999999999998,Low Value
15845.0,10,3650.87,Medium Value
15847.0,2,389.27,Low Value
15850.0,2,238.85,Low Value
15852.0,2,160.71,Low Value
15853.0,1,110.8,Low Value
15854.0,12,2974.65,Medium Value
15855.0,5,712.24,Low Value
15856.0,31,16173.67,High Value
15857.0,1,297.0,Low Value
15858.0,5,1438.85,Medium Value
15860.0,8,977.21,Low Value
15861.0,9,3000.36,Medium Value
15862.0,4,832.88,Low Value
15863.0,2,68.84,Low Value
15864.0,8,1769.7800000000002,Medium Value
15865.0,3,895.13,Low Value
15866.0,1,230.53,Low Value
15867.0,16,3797.79,Medium Value
15869.0,2,149.64,Low Value
15870.0,1,354.09000000000003,Low Value
15872.0,2,360.93,Low Value
15874.0,9,4330.67,Medium Value
15877.0,3,440.78,Low Value
15880.0,2,313.28000000000003,Low Value
15881.0,8,438.24,Low Value
15882.0,5,495.36,Low Value
15883.0,2,396.48,Low Value
15885.0,3,379.35,Low Value
15886.0,1,181.09,Low Value
15888.0,2,141.27,Low Value
15889.0,2,446.87,Low Value
15891.0,1,524.52,Low Value
15894.0,2,263.55,Low Value
15895.0,1,179.17,Low Value
15897.0,2,222.05,Low Value
15898.0,6,1384.68,Medium Value
15899.0,1,56.25,Low Value
15900.0,1,351.11,Low Value
15901.0,3,363.88,Low Value
15903.0,8,5126.34,High Value
15904.0,1,164.68,Low Value
15906.0,8,1521.79,Medium Value
15907.0,3,967.45,Low Value
15909.0,1,191.94,Low Value
15910.0,8,1232.18,Medium Value
15912.0,2,264.62,Low Value
15916.0,10,1491.24,Medium Value
15917.0,1,123.1,Low Value
15918.0,2,334.23,Low Value
15919.0,2,639.89,Low Value
15920.0,4,167.5,Low Value
15921.0,1,336.03000000000003,Low Value
15922.0,2,363.6,Low Value
15923.0,1,127.08,Low Value
15925.0,1,207.15,Low Value
15930.0,1,426.63,Low Value
15932.0,11,2461.85,Medium Value
15933.0,3,1107.46,Medium Value
15935.0,2,416.86,Low Value
15937.0,1,145.35,Low Value
15938.0,5,404.58,Low Value
15939.0,16,6102.26,High Value
15940.0,2,31.799999999999997,Low Value
15942.0,1,337.44,Low Value
15944.0,1,325.1,Low Value
15945.0,1,181.0,Low Value
15947.0,1,1708.24,Medium Value
15948.0,2,955.24,Low Value
15949.0,2,364.72,Low Value
15950.0,5,1705.26,Medium Value
15951.0,3,669.57,Low Value
15952.0,4,806.57,Low Value
15953.0,10,1634.53,Medium Value
15955.0,16,4389.81,Medium Value
15957.0,1,428.89,Low Value
15958.0,1,104.35,Low Value
15963.0,2,470.76,Low Value
15965.0,4,845.64,Low Value
15967.0,2,418.83,Low Value
15969.0,4,582.9,Low Value
15970.0,1,314.1,Low Value
15971.0,12,4199.85,Medium Value
15973.0,3,99.77000000000002,Low Value
15974.0,8,3429.55,Medium Value
15975.0,1,371.01,Low Value
15976.0,2,430.94,Low Value
15977.0,2,1054.73,Medium Value
15978.0,1,1098.78,Medium Value
15980.0,3,2398.86,Medium Value
15981.0,8,3408.48,Medium Value
15983.0,4,1475.02,Medium Value
15984.0,11,2816.97,Medium Value
15985.0,3,1037.42,Medium Value
15986.0,1,168.12,Low Value
15987.0,7,1451.28,Medium Value
15988.0,1,158.03,Low Value
15990.0,2,792.11,Low Value
15992.0,1,41.989999999999995,Low Value
15993.0,10,2756.82,Medium Value
15994.0,1,427.07,Low Value
15996.0,7,1044.78,Medium Value
15998.0,6,3084.17,Medium Value
16000.0,3,12393.7,High Value
16003.0,5,2735.37,Medium Value
16005.0,4,615.39,Low Value
16006.0,1,101.4,Low Value
16007.0,4,1701.94,Medium Value
16008.0,3,478.78,Low Value
16009.0,4,992.71,Low Value
16010.0,3,407.5,Low Value
16011.0,16,3362.71,Medium Value
16012.0,3,1415.29,Medium Value
16013.0,54,33366.25,High Value
16014.0,4,653.13,Low Value
16015.0,4,690.54,Low Value
16016.0,10,1483.31,Medium Value
16017.0,1,211.88,Low Value
16018.0,2,408.90000000000003,Low Value
16019.0,10,3450.2400000000002,Medium Value
16020.0,3,851.01,Low Value
16022.0,1,628.28,Low Value
16023.0,3,719.81,Low Value
16024.0,1,251.24,Low Value
16025.0,1,439.65999999999997,Low Value
16026.0,1,236.09,Low Value
16027.0,7,852.12,Low Value
16029.0,76,50992.61,High Value
16030.0,1,331.24,Low Value
16031.0,2,548.94,Low Value
16033.0,27,8727.61,High Value
16034.0,3,437.7,Low Value
16036.0,2,758.92,Low Value
16037.0,3,855.02,Low Value
16038.0,4,454.33000000000004,Low Value
16040.0,3,1313.55,Medium Value
16041.0,3,3166.4,Medium Value
16042.0,7,1147.37,Medium Value
16043.0,4,773.99,Low Value
16045.0,4,1340.7,Medium Value
16048.0,3,243.69000000000003,Low Value
16049.0,3,1111.79,Medium Value
16050.0,1,137.9,Low Value
16052.0,1,362.06,Low Value
16053.0,2,1511.95,Medium Value
16054.0,1,783.9,Low Value
16055.0,1,134.8,Low Value
16056.0,1,664.85,Low Value
16057.0,10,2140.2200000000003,Medium Value
16059.0,6,1459.8600000000001,Medium Value
16061.0,1,-29.95,
16062.0,4,1153.62,Medium Value
16063.0,1,335.32,Low Value
16065.0,1,372.09,Low Value
16066.0,5,1521.87,Medium Value
16070.0,2,852.15,Low Value
16071.0,1,326.24,Low Value
16072.0,1,584.3199999999999,Low Value
16073.0,2,94.35,Low Value
16076.0,11,2173.53,Medium Value
16078.0,1,79.2,Low Value
16079.0,3,1352.0,Medium Value
16080.0,3,176.6,Low Value
16081.0,5,2806.9,Medium Value
16083.0,2,1317.62,Medium Value
16084.0,1,436.18,Low Value
16085.0,5,981.51,Low Value
16086.0,6,1119.31,Medium Value
16091.0,2,315.06,Low Value
16092.0,5,779.36,Low Value
16093.0,1,17.0,Low Value
16094.0,6,1041.83,Medium Value
16096.0,1,320.62,Low Value
16097.0,1,185.04999999999998,Low Value
16098.0,7,2005.63,Medium Value
16099.0,3,731.9,Low Value
16101.0,3,1245.96,Medium Value
16102.0,3,1842.14,Medium Value
16103.0,6,1429.64,Medium Value
16104.0,1,302.36,Low Value
16105.0,1,336.96,Low Value
16106.0,1,108.38,Low Value
16107.0,7,3204.1600000000003,Medium Value
16108.0,2,816.1,Low Value
16109.0,2,611.88,Low Value
16110.0,3,1337.48,Medium Value
16112.0,4,195.73999999999998,Low Value
16113.0,1,161.38,Low Value
16114.0,1,135.75000000000003,Low Value
16115.0,8,1667.97,Medium Value
16116.0,2,592.88,Low Value
16117.0,1,232.21,Low Value
16119.0,2,423.36,Low Value
16120.0,5,1294.14,Medium Value
16121.0,2,867.11,Low Value
16122.0,4,684.4200000000001,Low Value
16123.0,1,307.78,Low Value
16124.0,2,187.15,Low Value
16125.0,1,289.35,Low Value
16126.0,4,6287.77,High Value
16127.0,1,656.25,Low Value
16128.0,5,1880.22,Medium Value
16131.0,6,3506.54,Medium Value
16133.0,46,14305.66,High Value
16134.0,3,603.69,Low Value
16135.0,1,517.55,Low Value
16136.0,3,709.38,Low Value
16138.0,1,-7.95,
16139.0,3,635.41,Low Value
16140.0,4,703.77,Low Value
16141.0,1,620.4,Low Value
16142.0,1,535.34,Low Value
16143.0,7,2419.84,Medium Value
16144.0,1,175.2,Low Value
16145.0,18,3741.98,Medium Value
16146.0,3,734.13,Low Value
16147.0,1,375.0,Low Value
16148.0,1,76.32000000000001,Low Value
16149.0,2,280.52,Low Value
16150.0,10,1906.07,Medium Value
16152.0,1,1829.04,Medium Value
16153.0,5,1824.23,Medium Value
16156.0,13,3024.62,Medium Value
16157.0,4,644.24,Low Value
16159.0,1,348.2,Low Value
16160.0,4,1009.4499999999999,Medium Value
16161.0,26,5352.97,High Value
16162.0,1,37.4,Low Value
16163.0,3,441.59999999999997,Low Value
16164.0,4,802.53,Low Value
16168.0,28,3770.6,Medium Value
16169.0,4,1822.97,Medium Value
16170.0,7,1880.4199999999998,Medium Value
16171.0,1,73.2,Low Value
16172.0,5,1140.21,Medium Value
16173.0,7,1406.57,Medium Value
16174.0,3,1009.5500000000001,Medium Value
16175.0,4,1037.59,Medium Value
16177.0,1,331.95,Low Value
16178.0,1,197.9,Low Value
16179.0,1,215.83,Low Value
16180.0,10,10217.48,High Value
16181.0,1,305.54,Low Value
16182.0,4,6617.65,High Value
16183.0,1,338.71000000000004,Low Value
16184.0,7,1155.54,Medium Value
16185.0,2,529.41,Low Value
16186.0,13,3991.94,Medium Value
16187.0,17,6841.24,High Value
16188.0,4,981.86,Low Value
16189.0,2,215.48,Low Value
16190.0,1,215.08,Low Value
16191.0,25,4913.32,Medium Value
16193.0,1,314.45,Low Value
16198.0,1,400.68100000000004,Low Value
16200.0,2,1080.6200000000001,Medium Value
16201.0,5,1821.52,Medium Value
16202.0,1,365.27,Low Value
16203.0,5,589.15,Low Value
16204.0,1,405.71,Low Value
16205.0,4,761.38,Low Value
16206.0,4,537.0600000000001,Low Value
16207.0,1,394.38,Low Value
16208.0,2,664.26,Low Value
16209.0,5,2262.62,Medium Value
16210.0,18,21086.3,High Value
16211.0,2,542.77,Low Value
16212.0,3,681.19,Low Value
16213.0,1,159.0,Low Value
16214.0,3,1062.75,Medium Value
16215.0,1,242.35,Low Value
16216.0,1,914.9300000000001,Low Value
16217.0,4,259.39000000000004,Low Value
16218.0,8,3054.87,Medium Value
16221.0,3,864.86,Low Value
16222.0,1,846.72,Low Value
16224.0,4,1295.3,Medium Value
16225.0,5,1096.32,Medium Value
16226.0,3,255.12,Low Value
16227.0,2,308.32000000000005,Low Value
16229.0,2,1010.6,Medium Value
16230.0,2,542.03,Low Value
16232.0,5,983.23,Low Value
16233.0,5,422.13,Low Value
16235.0,6,858.41,Low Value
16236.0,1,432.2,Low Value
16239.0,3,372.9,Low Value
16240.0,5,3693.81,Medium Value
16241.0,13,2607.87,Medium Value
16242.0,8,3598.26,Medium Value
16243.0,2,409.1,Low Value
16244.0,2,1522.75,Medium Value
16245.0,5,1352.3600000000001,Medium Value
16247.0,1,114.56,Low Value
16248.0,1,152.94,Low Value
16249.0,5,1800.07,Medium Value
16250.0,2,389.44,Low Value
16252.0,1,-295.09,
16253.0,3,3665.62,Medium Value
16255.0,10,2609.3,Medium Value
16256.0,2,732.63,Low Value
16257.0,1,46.95,Low Value
16258.0,5,5203.51,High Value
16260.0,1,1035.45,Medium Value
16261.0,4,746.83,Low Value
16262.0,1,-31.65,
16265.0,11,5423.15,High Value
16266.0,7,861.89,Low Value
16268.0,2,667.65,Low Value
16270.0,1,1141.24,Medium Value
16271.0,6,1423.29,Medium Value
16272.0,1,411.7,Low Value
16274.0,1,357.95,Low Value
16275.0,1,559.87,Low Value
16276.0,1,810.6000000000001,Low Value
16278.0,3,537.83,Low Value
16279.0,4,1496.68,Medium Value
16281.0,1,2062.06,Medium Value
16282.0,1,168.3,Low Value
16283.0,7,1531.51,Medium Value
16284.0,2,823.97,Low Value
16287.0,1,142.5,Low Value
16292.0,2,280.9,Low Value
16293.0,12,2236.7400000000002,Medium Value
16295.0,4,1328.55,Medium Value
16297.0,4,275.4,Low Value
16298.0,3,598.2,Low Value
16302.0,2,212.82,Low Value
16303.0,4,5305.83,High Value
16305.0,1,361.21999999999997,Low Value
16306.0,9,602.27,Low Value
16308.0,4,2560.0,Medium Value
16309.0,3,686.67,Low Value
16311.0,2,616.26,Low Value
16313.0,2,274.15000000000003,Low Value
16315.0,1,226.37,Low Value
16316.0,12,2755.56,Medium Value
16317.0,3,1341.65,Medium Value
16318.0,1,328.15,Low Value
16319.0,1,404.40000000000003,Low Value
16320.0,2,1038.46,Medium Value
16321.0,7,230.70000000000002,Low Value
16322.0,2,326.75,Low Value
16323.0,1,207.50000000000003,Low Value
16324.0,3,428.68,Low Value
16325.0,5,510.54,Low Value
16326.0,15,3085.96,Medium Value
16327.0,6,3844.22,Medium Value
16330.0,4,242.21,Low Value
16332.0,8,1583.2,Medium Value
16333.0,22,26626.8,High Value
16337.0,1,151.05,Low Value
16338.0,1,214.79999999999998,Low Value
16339.0,1,109.95,Low Value
16340.0,1,549.07,Low Value
16341.0,6,1959.38,Medium Value
16342.0,4,322.41,Low Value
16343.0,2,370.47999999999996,Low Value
16344.0,1,101.10000000000001,Low Value
16345.0,1,575.41,Low Value
16347.0,2,887.65,Low Value
16348.0,7,1469.45,Medium Value
16349.0,1,53.5,Low Value
16350.0,5,1100.47,Medium Value
16351.0,1,153.9,Low Value
16352.0,2,494.44,Low Value
16353.0,23,6675.71,High Value
16354.0,2,395.8,Low Value
16356.0,4,210.32000000000002,Low Value
16357.0,3,658.88,Low Value
16358.0,5,2024.95,Medium Value
16359.0,12,1460.3700000000001,Medium Value
16360.0,8,3411.69,Medium Value
16361.0,4,896.66,Low Value
16362.0,9,652.07,Low Value
16363.0,1,109.36000000000001,Low Value
16364.0,2,707.04,Low Value
16365.0,9,1540.42,Medium Value
16366.0,1,327.3,Low Value
16367.0,2,804.49,Low Value
16368.0,2,497.43,Low Value
16369.0,3,1553.66,Medium Value
16370.0,4,1320.56,Medium Value
16372.0,2,367.93,Low Value
16374.0,2,473.03000000000003,Low Value
16376.0,3,977.52,Low Value
16377.0,1,676.2,Low Value
16378.0,3,362.95,Low Value
16379.0,5,2131.9,Medium Value
16380.0,1,1780.59,Medium Value
16383.0,2,668.36,Low Value
16384.0,2,584.5,Low Value
16385.0,3,555.89,Low Value
16386.0,2,317.2,Low Value
16387.0,1,94.36,Low Value
16389.0,5,1362.27,Medium Value
16392.0,1,221.19,Low Value
16393.0,20,2941.05,Medium Value
16394.0,9,1412.06,Medium Value
16395.0,5,1486.9,Medium Value
16398.0,4,1631.15,Medium Value
16399.0,2,408.57,Low Value
16400.0,1,303.93,Low Value
16401.0,20,4061.24,Medium Value
16402.0,2,299.6,Low Value
16403.0,2,161.04999999999998,Low Value
16404.0,1,443.05,Low Value
16405.0,2,167.25,Low Value
16406.0,1,163.07,Low Value
16407.0,10,2126.93,Medium Value
16409.0,5,2028.88,Medium Value
16411.0,2,214.65,Low Value
16412.0,1,151.83,Low Value
16413.0,1,262.2,Low Value
16414.0,2,126.25,Low Value
16415.0,1,210.35,Low Value
16416.0,4,1026.99,Medium Value
16418.0,3,675.27,Low Value
16419.0,7,959.48,Low Value
16422.0,75,33805.69,High Value
16423.0,1,346.12,Low Value
16424.0,2,82.56,Low Value
16425.0,1,302.7,Low Value
16426.0,10,1908.25,Medium Value
16427.0,2,241.06,Low Value
16428.0,1,-2.95,
16429.0,1,284.55,Low Value
16430.0,1,300.85,Low Value
16431.0,3,642.81,Low Value
16432.0,1,287.4,Low Value
16433.0,1,184.26,Low Value
16434.0,7,1522.25,Medium Value
16438.0,5,798.35,Low Value
16440.0,5,3640.67,Medium Value
16441.0,2,381.2,Low Value
16442.0,3,616.79,Low Value
16444.0,5,638.77,Low Value
16445.0,1,230.51,Low Value
16446.0,3,2.8999999999941792,Low Value
16447.0,1,259.01,Low Value
16448.0,1,188.89000000000001,Low Value
16449.0,3,674.69,Low Value
16450.0,1,311.92,Low Value
16451.0,1,266.97,Low Value
16454.0,3,-8.15,
16455.0,7,1841.18,Medium Value
16456.0,5,2158.37,Medium Value
16457.0,1,208.36,Low Value
16458.0,18,3482.7400000000002,Medium Value
16460.0,3,814.72,Low Value
16461.0,1,151.42,Low Value
16462.0,4,102.0,Low Value
16463.0,7,1383.7,Medium Value
16464.0,3,1314.68,Medium Value
16466.0,7,1603.46,Medium Value
16468.0,1,74.9,Low Value
16469.0,4,650.43,Low Value
16470.0,5,757.44,Low Value
16471.0,1,223.95000000000002,Low Value
16473.0,4,314.86,Low Value
16474.0,11,1811.47,Medium Value
16475.0,4,544.3,Low Value
16477.0,7,2494.46,Medium Value
16478.0,3,331.0,Low Value
16479.0,2,300.83,Low Value
16480.0,1,769.29,Low Value
16482.0,1,220.62,Low Value
16483.0,1,139.35,Low Value
16484.0,3,379.4,Low Value
16485.0,1,363.65,Low Value
16488.0,4,492.2,Low Value
16491.0,1,731.5,Low Value
16493.0,6,1329.66,Medium Value
16494.0,1,826.53,Low Value
16495.0,3,684.41,Low Value
16496.0,4,1562.22,Medium Value
16497.0,6,2965.69,Medium Value
16498.0,3,86.12,Low Value
16499.0,5,319.1,Low Value
16500.0,6,400.86,Low Value
16503.0,5,1421.43,Medium Value
16504.0,1,484.38,Low Value
16505.0,1,777.6,Low Value
16506.0,2,90.30000000000001,Low Value
16509.0,1,363.7,Low Value
16510.0,1,248.1,Low Value
16511.0,3,950.26,Low Value
16513.0,4,874.59,Low Value
16515.0,5,1627.13,Medium Value
16516.0,1,101.69999999999999,Low Value
16517.0,1,162.7,Low Value
16518.0,3,480.92,Low Value
16519.0,2,215.07999999999998,Low Value
16520.0,4,1036.6200000000001,Medium Value
16523.0,28,9295.67,High Value
16525.0,29,11895.57,High Value
16526.0,1,290.36,Low Value
16527.0,1,228.06,Low Value
16528.0,1,244.41,Low Value
16529.0,1,455.25,Low Value
16531.0,7,1244.59,Medium Value
16532.0,3,6748.8,High Value
16533.0,5,1026.94,Medium Value
16535.0,1,593.75,Low Value
16536.0,2,539.02,Low Value
16539.0,4,1388.81,Medium Value
16542.0,1,119.62,Low Value
16545.0,1,339.3,Low Value
16546.0,3,-95.93,
16549.0,10,4154.64,Medium Value
16550.0,9,2266.25,Medium Value
16551.0,3,922.12,Low Value
16552.0,2,379.73,Low Value
16553.0,14,5664.57,High Value
16554.0,7,641.55,Low Value
16555.0,2,285.89,Low Value
16556.0,7,3313.79,Medium Value
16557.0,2,281.85,Low Value
16558.0,24,8257.04,High Value
16560.0,3,816.51,Low Value
16561.0,2,511.12,Low Value
16563.0,1,1077.74,Medium Value
16565.0,1,173.7,Low Value
16566.0,6,614.01,Low Value
16567.0,2,865.6,Low Value
16569.0,1,124.2,Low Value
16570.0,15,3622.95,Medium Value
16571.0,5,1285.22,Medium Value
16572.0,4,999.7,Low Value
16573.0,4,648.41,Low Value
16574.0,1,451.44,Low Value
16579.0,1,-30.599999999999998,
16581.0,2,70.44,Low Value
16582.0,1,313.62,Low Value
16583.0,1,233.45,Low Value
16584.0,3,908.03,Low Value
16586.0,1,463.95,Low Value
16587.0,1,225.15,Low Value
16589.0,3,459.24,Low Value
16591.0,1,213.5,Low Value
16592.0,19,4073.28,Medium Value
16593.0,3,330.03,Low Value
16594.0,1,181.09,Low Value
16595.0,1,360.16,Low Value
16596.0,2,250.15,Low Value
16597.0,1,90.04,Low Value
16598.0,2,140.7,Low Value
16600.0,6,813.52,Low Value
16601.0,1,244.79999999999998,Low Value
16602.0,2,494.72999999999996,Low Value
16603.0,2,482.47,Low Value
16607.0,16,3038.67,Medium Value
16609.0,9,5450.96,High Value
16610.0,1,75.66,Low Value
16611.0,2,120.99000000000001,Low Value
16612.0,4,1187.66,Medium Value
16613.0,1,618.59,Low Value
16614.0,1,506.19,Low Value
16616.0,2,500.42,Low Value
16617.0,1,151.85,Low Value
16618.0,6,2630.64,Medium Value
16619.0,2,204.41,Low Value
16620.0,2,178.96,Low Value
16621.0,4,813.48,Low Value
16623.0,1,129.45,Low Value
16624.0,2,810.5699999999999,Low Value
16625.0,1,333.08,Low Value
16626.0,20,4379.65,Medium Value
16627.0,1,322.8,Low Value
16628.0,6,2183.04,Medium Value
16629.0,2,417.73,Low Value
16633.0,7,2878.15,Medium Value
16634.0,2,217.9,Low Value
16637.0,5,1124.59,Medium Value
16638.0,11,1676.47,Medium Value
16639.0,4,1169.38,Medium Value
16641.0,1,231.10000000000002,Low Value
16642.0,3,679.83,Low Value
16643.0,1,487.51,Low Value
16644.0,2,833.78,Low Value
16647.0,2,214.06,Low Value
16648.0,2,270.85999999999996,Low Value
16650.0,1,518.42,Low Value
16652.0,11,6654.26,High Value
16653.0,3,1166.92,Medium Value
16654.0,5,594.97,Low Value
16655.0,6,3794.52,Medium Value
16656.0,21,8568.24,High Value
16657.0,4,933.62,Low Value
16658.0,1,123.24,Low Value
16659.0,1,39.12,Low Value
16660.0,5,810.4499999999999,Low Value
16665.0,1,135.39999999999998,Low Value
16666.0,1,118.98,Low Value
16667.0,2,570.13,Low Value
16668.0,6,306.71999999999997,Low Value
16669.0,4,1370.8700000000001,Medium Value
16670.0,17,4022.46,Medium Value
16671.0,3,1692.27,Medium Value
16672.0,23,8093.59,High Value
16674.0,2,319.61,Low Value
16676.0,5,1558.72,Medium Value
16678.0,17,3013.83,Medium Value
16679.0,1,129.75,Low Value
16680.0,1,183.7,Low Value
16681.0,6,1770.34,Medium Value
16682.0,5,1028.0,Medium Value
16684.0,31,65892.08,High Value
16685.0,2,324.24,Low Value
16686.0,9,3043.48,Medium Value
16688.0,4,1260.86,Medium Value
16689.0,3,303.26,Low Value
16690.0,3,208.63,Low Value
16692.0,2,1276.0,Medium Value
16693.0,2,482.01,Low Value
16696.0,4,657.9000000000001,Low Value
16697.0,1,112.75,Low Value
16698.0,2,1998.0,Medium Value
16700.0,17,5040.0,High Value
16701.0,18,5150.2699999999995,High Value
16705.0,29,13946.130000000001,High Value
16706.0,3,531.35,Low Value
16708.0,1,656.63,Low Value
16709.0,5,3029.87,Medium Value
16710.0,10,2483.04,Medium Value
16711.0,5,1651.03,Medium Value
16712.0,11,3645.43,Medium Value
16713.0,21,6840.2300000000005,High Value
16714.0,4,911.53,Low Value
16715.0,1,301.71999999999997,Low Value
16716.0,3,319.8000000000001,Low Value
16717.0,9,3278.36,Medium Value
16718.0,1,623.75,Low Value
16719.0,8,1773.92,Medium Value
16720.0,1,155.24,Low Value
16721.0,1,292.47,Low Value
16722.0,16,4711.21,Medium Value
16723.0,2,589.15,Low Value
16725.0,8,775.07,Low Value
16726.0,5,1382.02,Medium Value
16727.0,1,272.82,Low Value
16728.0,4,1054.67,Medium Value
16729.0,26,7076.28,High Value
16730.0,4,702.79,Low Value
16732.0,1,603.75,Low Value
16734.0,3,650.51,Low Value
16735.0,7,2269.21,Medium Value
16737.0,1,417.59999999999997,Low Value
16738.0,1,3.75,Low Value
16739.0,2,312.55,Low Value
16742.0,2,0.0,
16743.0,8,2191.84,Medium Value
16744.0,7,1304.76,Medium Value
16745.0,18,7170.7,High Value
16746.0,19,6694.31,High Value
16747.0,4,826.96,Low Value
16748.0,5,1515.9,Medium Value
16750.0,5,623.93,Low Value
16751.0,1,1764.72,Medium Value
16752.0,1,207.5,Low Value
16753.0,1,223.92000000000002,Low Value
16754.0,1,2002.4,Medium Value
16755.0,5,1484.63,Medium Value
16756.0,1,239.4,Low Value
16757.0,1,106.83000000000001,Low Value
16758.0,1,369.34000000000003,Low Value
16759.0,4,772.84,Low Value
16761.0,1,316.62,Low Value
16762.0,3,1501.38,Medium Value
16763.0,2,594.9,Low Value
16764.0,18,2758.25,Medium Value
16765.0,1,34.0,Low Value
16766.0,2,1145.6,Medium Value
16767.0,11,5580.6,High Value
16768.0,5,458.04,Low Value
16769.0,1,380.39,Low Value
16770.0,6,744.9,Low Value
16771.0,5,2246.81,Medium Value
16773.0,1,171.59,Low Value
